[Data]

Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Evercool Status,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16

,3825988468.59191,2.0000946521759,-0.0126050803810358,,,5,,,,26.0400008410215,,,,,7.59304934538466E-5,4.98172236982605E-8,0.503141740917739,0.000529374141402572,2.531012861061E-5,1.66057176961837E-8,2.53091527293081E-5,9.80828002244264E-9,2.22257531199021E-7,1.33995336936291E-8,3.00000425213235,1.00057637691498,31.9815665633281,32,1,3,0.251775564071394,0.00576132578674934,0.0261366423219442,178.091598510742,1.99720704555511,2.00259900093079,-0.0126050803810358,-0.0126050803810358,,,2.42366433143616,0,1,,,,,,1,1,1,2.00000834465027,0,0,1.99998667591908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825988614.58408,1.99988502264023,-0.0126050803810358,,,5,,,,26.0400008410215,,,,,7.5936523941993E-5,6.56511219617277E-8,0.731571588158966,0.000577027719593975,2.5312231291716E-5,2.18837562926283E-8,2.53101679890915E-5,1.62972444279289E-8,3.23186214575766E-7,1.46047462672751E-8,2.99999328652014,1.30083453655243,24.5995928773607,32,1,3,0.251746595125747,0.00757146896399201,0.0261121429502964,177.591232299805,1.99836277961731,2.00418376922607,-0.0126050803810358,-0.0126050803810358,,,2.42005944252014,0,1,,,,,,1,1,1,1.99999916553497,0,0,2.00001422436007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825988743.04799,1.99994701147079,-0.0126050803810358,,,5,,,,26.0400008410215,,,,,7.57787988277403E-5,6.19016918422081E-8,0.989933767187417,0.000614955741456637,2.52595128251826E-5,2.06338263891347E-8,2.5255742739825E-5,1.35796900380398E-8,4.36402137182375E-7,1.55353406762682E-8,3.00001030709477,1.70109140872955,18.8114523627504,32,1,3,0.251145939290336,0.00975637682897662,0.026032529771328,176.964889526367,1.99812972545624,2.00311756134033,-0.0126050803810358,-0.0126050803810358,,,2.41718673706055,0,1,,,,,,1,1,1,2.00012731552124,0,0,1.99998228184812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825988850.01876,2.00009816884994,-0.0126050803810358,,,5,,,,26.0300002992153,,,,,7.57970169480821E-5,9.07029686738801E-8,1.37086050804952,0.000982295855907744,2.52655943584453E-5,3.02342296028711E-8,2.5258362996964E-5,1.72503255786609E-8,6.04447681028068E-7,2.48301209644521E-8,3.00000925657014,2.22107553482056,14.4074343705674,31,1,3,0.251065968061551,0.0128070665897695,0.0260328408330679,176.103729248047,1.9961119890213,2.00423574447632,-0.0126050803810358,-0.0126050803810358,,,2.41550517082214,0,1,,,,,,1,1,1,1.99989187717438,0,0,1.99997147821611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,3825988934.20936,2.00031793117523,-0.0126050803810358,,,5,,,,26.0400008410215,,,,,7.56812338569322E-5,7.80809773410861E-8,1.74909732055771,0.000801595299042583,2.52270182654264E-5,2.60269308675588E-8,2.52152642871896E-5,1.63728452827197E-8,7.69998370999421E-7,2.02319318833573E-8,3.00000709797135,2.90091037750244,12,34,1,3,0.250477775696569,0.0162215621792729,0.0259943325072527,175.002166748047,1.99791920185089,2.00419354438782,-0.0126050803810358,-0.0126050803810358,,,2.41528630256653,0,1,,,,,,1,1,1,2.00028371810913,0,0,2.00001206336083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
